question	answer	opus	prompt
Charlie azalaki na 10 autocollants. Asombi 21 mosusu na magasin na centre commercial mpe azwi 23 mpo na mbotama na ye. Na nsima apesi 9 na ndeko na ye ya mwasi mpe basaleli 28 mpo na kokembisa carte ya voeux. Motuya boni ya autocollants atikali na yango ?	17	[TextBlock(text='17', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nCharlie azalaki na 10 autocollants. Asombi 21 mosusu na magasin na centre commercial mpe azwi 23 mpo na mbotama na ye. Na nsima apesi 9 na ndeko na ye ya mwasi mpe basaleli 28 mpo na kokembisa carte ya voeux. Motuya boni ya autocollants atikali na yango ?\n'}]}]
Grace azali na kilo ya 125 livres. Alex azali na kilo 2 na nse mpo na mbala 4 kilo ya Grace. Ezali boni, na livres, motuya ya kilo na bango mibale ?	623	[TextBlock(text='605', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nGrace azali na kilo ya 125 livres. Alex azali na kilo 2 na nse mpo na mbala 4 kilo ya Grace. Ezali boni, na livres, motuya ya kilo na bango mibale ?\n'}]}]
Dan aloni rosier 3. Rosier moko ezali na 25 rose mpe rose moko ezali na nzube 8. Motuya boni ya nzube ezali na nyoso ?	600	[TextBlock(text='200', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nDan aloni rosier 3. Rosier moko ezali na 25 rose mpe rose moko ezali na nzube 8. Motuya boni ya nzube ezali na nyoso ?\n'}]}]
Ekipi moko ya motope ebeti 22 match. Alongi _ mbala koleka na oyo alongi te. Mbala boni alongi ?	15	[TextBlock(text='11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nEkipi moko ya motope ebeti 22 match. Alongi _ mbala koleka na oyo alongi te. Mbala boni alongi ?\n'}]}]
gene Azo Tonga elamba a partir ya polo ya kala ya souvenirs. aza Na polo ya voyage ya vacance ya Moko Moko asalaki. polo eza Naba carré carré. mulongo Moko Moko ya carré ezali mbula Moko ya mobembo. Banda 23 mbula, Azo kende mobembo ya vacance mbala mineyi. Lelo aza Na ba mbula 34. ba carré ya elamba ezali boni na nionso?	44	[TextBlock(text='44', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \ngene Azo Tonga elamba a partir ya polo ya kala ya souvenirs. aza Na polo ya voyage ya vacance ya Moko Moko asalaki. polo eza Naba carré carré. mulongo Moko Moko ya carré ezali mbula Moko ya mobembo. Banda 23 mbula, Azo kende mobembo ya vacance mbala mineyi. Lelo aza Na ba mbula 34. ba carré ya elamba ezali boni na nionso?\n'}]}]
Greg azali Na alarme ya ko réglé PONA ebeta ngonga mbala misato Na mokolo. Tangu alarme e Lelo, elelaka ti Greg asimba yango. mbala liboso Oyo elelaki Lelo, elelaki mbala mineyi. mbala mibale, elelaki mbala misato tango ebele komeka mbala liboso. mbala misato, Oyo elelaki mbala mibale mokié ke mbala mibala. ba mbala Boni ba alarme elelaki Na nionso?	22	[TextBlock(text='9', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nGreg azali Na alarme ya ko réglé PONA ebeta ngonga mbala misato Na mokolo. Tangu alarme e Lelo, elelaka ti Greg asimba yango. mbala liboso Oyo elelaki Lelo, elelaki mbala mineyi. mbala mibale, elelaki mbala misato tango ebele komeka mbala liboso. mbala misato, Oyo elelaki mbala mibale mokié ke mbala mibala. ba mbala Boni ba alarme elelaki Na nionso?\n'}]}]
Kompani moko apesaka 600 $ na sanza na mosali nyoso. Asalaka politiki ya kobakisa 10% na lifuta ya ebandela na basali nyoso oyo bazali na mbula mitano ya kowumela. Soki Sylvie awuti kolekisa mbula 5 na kompani na décembre eleki, lifuta na ye ya mbula ekozala boni na nsima ya mbula misato ya kobakisa na mosala ?	9360	[TextBlock(text='792', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKompani moko apesaka 600 $ na sanza na mosali nyoso. Asalaka politiki ya kobakisa 10% na lifuta ya ebandela na basali nyoso oyo bazali na mbula mitano ya kowumela. Soki Sylvie awuti kolekisa mbula 5 na kompani na décembre eleki, lifuta na ye ya mbula ekozala boni na nsima ya mbula misato ya kobakisa na mosala ?\n'}]}]
disque ya liboso ya Marilyn etekamaki mbala 10 koleka ba exemplaires ke Oyo ya harald.soki batekki 88000 exemplaires Na Bango mibale, ba exemplaires Harald boni a tekaki?	8000	[TextBlock(text='39000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \ndisque ya liboso ya Marilyn etekamaki mbala 10 koleka ba exemplaires ke Oyo ya harald.soki batekki 88000 exemplaires Na Bango mibale, ba exemplaires Harald boni a tekaki?\n'}]}]
Christian abongisi fete ya mbotama mpe atuni 0,75 na sac ya libonza na mpo na invité, komona ete 1/4 ya ba invité bayei te. Koyeba ete abengi baninga 16 mpe ba sac ya libonza eza na ntalo ya 2$ na moko, motuya boni akobebisa ?	24	[TextBlock(text='24', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nChristian abongisi fete ya mbotama mpe atuni 0,75 na sac ya libonza na mpo na invité, komona ete 1/4 ya ba invité bayei te. Koyeba ete abengi baninga 16 mpe ba sac ya libonza eza na ntalo ya 2$ na moko, motuya boni akobebisa ?\n'}]}]
Ted le tyrannosaure alengeli komema salade ya mbálá na pique-nique ya ba dinosaures. Ayebi ete esengeli na ye 10 livre mpo na dinosaure ya mokolo moko mpe ndambo mpo ya mwana. Soki bakolo 20 na mpe bana 5 bazali na pique-nique, motuya boni ya kilo ya salade ya mbálá Ted asengeli komema mpo nakolikya koleisa moto nyoso ?	225	[TextBlock(text='105', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nTed le tyrannosaure alengeli komema salade ya mbálá na pique-nique ya ba dinosaures. Ayebi ete esengeli na ye 10 livre mpo na dinosaure ya mokolo moko mpe ndambo mpo ya mwana. Soki bakolo 20 na mpe bana 5 bazali na pique-nique, motuya boni ya kilo ya salade ya mbálá Ted asengeli komema mpo nakolikya koleisa moto nyoso ?\n'}]}]
Jean azali na mbala misato ba niama kotambola koleka Marcia. Marcia azali na mibale koleka ya Cindy. Soki Cindy azali na ba niama 4, motuya boni ya ba niama na nyoso bango misato bazali na yango ?	28	[TextBlock(text='14', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJean azali na mbala misato ba niama kotambola koleka Marcia. Marcia azali na mibale koleka ya Cindy. Soki Cindy azali na ba niama 4, motuya boni ya ba niama na nyoso bango misato bazali na yango ?\n'}]}]
Émilie azali na bana 4 nkombo na bango Amy, Jackson, Corey mpe Jacques. Amy azali na mbula 5 koleka Jackson na mbula 2 na nse ya Corey. Soki Jacques azali na mbula 10 mpe mbula 1 na nse ya Corey, mbula nini Jackson azali na yango ?	4	[TextBlock(text='7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nÉmilie azali na bana 4 nkombo na bango Amy, Jackson, Corey mpe Jacques. Amy azali na mbula 5 koleka Jackson na mbula 2 na nse ya Corey. Soki Jacques azali na mbula 10 mpe mbula 1 na nse ya Corey, mbula nini Jackson azali na yango ?\n'}]}]
mbala mususu, lee akimaki 400m Ya ko sauter ba seconde mibale koleka Gérald. Kasi Na sima ya mbongona ya regime ya kolia, Geral a bongisaki mbangu na ye na 10%. soki lee akimi 400m Yako sauter Na 38 secondes, Nini eza, Na seconde, tango ya mbangu ya Gérald na sima ya regime ya sika ?	36	[TextBlock(text='34', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nmbala mususu, lee akimaki 400m Ya ko sauter ba seconde mibale koleka Gérald. Kasi Na sima ya mbongona ya regime ya kolia, Geral a bongisaki mbangu na ye na 10%. soki lee akimi 400m Yako sauter Na 38 secondes, Nini eza, Na seconde, tango ya mbangu ya Gérald na sima ya regime ya sika ?\n'}]}]
nakati ya quartier Fulani, lisanga ya ba lapins ya companies bazali zomi na mibale mukié ke oyo ya lisanga ya ba mbwa PE niawu ya compagnie. soki PONA mbwa Moko tozo tango ba niawu mibale PE Na nionso ba mbwa baza 60, ba niama boni ya ndaku baza Na quartier ?	348	[TextBlock(text='132', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nnakati ya quartier Fulani, lisanga ya ba lapins ya companies bazali zomi na mibale mukié ke oyo ya lisanga ya ba mbwa PE niawu ya compagnie. soki PONA mbwa Moko tozo tango ba niawu mibale PE Na nionso ba mbwa baza 60, ba niama boni ya ndaku baza Na quartier ?\n'}]}]
Likolo ya bayekoli 200 ya CM2, 2/5 ezali bana mibali mpe 2/3 ezali bana basi bazali batu ya scouts. Motuya boni ya bana basi oyo bazali batu ya scouts te ?	40	[TextBlock(text='40', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nLikolo ya bayekoli 200 ya CM2, 2/5 ezali bana mibali mpe 2/3 ezali bana basi bazali batu ya scouts. Motuya boni ya bana basi oyo bazali batu ya scouts te ?\n'}]}]
Harry alali ngonga 9 na butu eleki. Moninga na ye Jacques alali kaka 2/3 mpo na ngonga wana. Komekisa na Jacques, ngonga boni ya koleka Harry alali ?	3	[TextBlock(text='6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nHarry alali ngonga 9 na butu eleki. Moninga na ye Jacques alali kaka 2/3 mpo na ngonga wana. Komekisa na Jacques, ngonga boni ya koleka Harry alali ?\n'}]}]
tango Freda azo belisa tomate ya linzanza PONA asalela tango soupou, soupou ya tomate yango ebungisi kati kati ya ebele na yango. asaleli manzanza 16 Oyo eza Na ba tomato misato. kolamba ya suka ya soupou ya Freda e sungi na kozua 32 onces ya soupou. ba tomato boni Freda asaleli 	12	[TextBlock(text='48', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \ntango Freda azo belisa tomate ya linzanza PONA asalela tango soupou, soupou ya tomate yango ebungisi kati kati ya ebele na yango. asaleli manzanza 16 Oyo eza Na ba tomato misato. kolamba ya suka ya soupou ya Freda e sungi na kozua 32 onces ya soupou. ba tomato boni Freda asaleli \n'}]}]
mituka ekangami na mulongo na nzela. mituka misusu ezui makoki ya ko pusana na 15 minutes ya yambo na kati ya bouchon, PE 20 Kasi mutuka misusu Na 15 minutes. 5 mituka ezo bima Na mulongo PONA ko kima bouchon. koyeba été Na ebandeli mituka ezalaki 30 Na nzela ya mituka, mituka boni eleki bouchon Na 15 minutes ya yambo?	5	[TextBlock(text='20', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nmituka ekangami na mulongo na nzela. mituka misusu ezui makoki ya ko pusana na 15 minutes ya yambo na kati ya bouchon, PE 20 Kasi mutuka misusu Na 15 minutes. 5 mituka ezo bima Na mulongo PONA ko kima bouchon. koyeba été Na ebandeli mituka ezalaki 30 Na nzela ya mituka, mituka boni eleki bouchon Na 15 minutes ya yambo?\n'}]}]
Marie alingi kolona. Lobi, azwi milona 18 ya sika na pot ewuti na pépinière alingaka. Azalaki kala na 2 na 40 rebords ya maninisa na ndako na ye ya monene ya mboka. Azwi mokano ete lobi, akozwa na rebord moko ya lininisa molona 1 na pot mpo apesa na baninga ya penepene. Motuya boni ya milona na pot ekotikala na Marie ?	58	[TextBlock(text='38', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMarie alingi kolona. Lobi, azwi milona 18 ya sika na pot ewuti na pépinière alingaka. Azalaki kala na 2 na 40 rebords ya maninisa na ndako na ye ya monene ya mboka. Azwi mokano ete lobi, akozwa na rebord moko ya lininisa molona 1 na pot mpo apesa na baninga ya penepene. Motuya boni ya milona na pot ekotikala na Marie ?\n'}]}]
Mokolo moko, baninga 4 bayei kotala Jérôme. Ya liboso afini na sonnette mbala 20 liboso ete Jérôme afungola, ya mibale mbala 1/4 koleka ya liboso, mpe ya misato mbala 10 koleka ya minei. Koyeba ete moninga ya minei afini mbala 60, motuya boni na nyoso sonnette eyokani ?	175	[TextBlock(text='150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMokolo moko, baninga 4 bayei kotala Jérôme. Ya liboso afini na sonnette mbala 20 liboso ete Jérôme afungola, ya mibale mbala 1/4 koleka ya liboso, mpe ya misato mbala 10 koleka ya minei. Koyeba ete moninga ya minei afini mbala 60, motuya boni na nyoso sonnette eyokani ?\n'}]}]
Solo asengeli kotanga nkasa 4 ya buku ya science, nkasa 20 ya buku ya koyekola ya social, nkasa 7 ya buku ya mokóló (histoire) mpe nkasa 8 ya géographie. Lundi oyo, atangi nkasa 15. Soki etikali mpo na ye mikolo 4 mpo asilisa matangi, nkasa boni esengeli na ye kotanga mikolo nyoso ?	6	[TextBlock(text='10', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nSolo asengeli kotanga nkasa 4 ya buku ya science, nkasa 20 ya buku ya koyekola ya social, nkasa 7 ya buku ya mokóló (histoire) mpe nkasa 8 ya géographie. Lundi oyo, atangi nkasa 15. Soki etikali mpo na ye mikolo 4 mpo asilisa matangi, nkasa boni esengeli na ye kotanga mikolo nyoso ?\n'}]}]
Jean alingaka komela verre ya mai na kolia ya ntango, na dejeuner mpe na diner. Mpo na kosilisa, akomela moko liboso ya kokenda kolala. Alandaka momesano oyo mikolo nyoso na poso. Mpo na samedi, alingi kosepela mpe komela soda moko na dîner. Motuya boni ya verre ya mai Jean akomela na poso moko ?	26	[TextBlock(text='32', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJean alingaka komela verre ya mai na kolia ya ntango, na dejeuner mpe na diner. Mpo na kosilisa, akomela moko liboso ya kokenda kolala. Alandaka momesano oyo mikolo nyoso na poso. Mpo na samedi, alingi kosepela mpe komela soda moko na dîner. Motuya boni ya verre ya mai Jean akomela na poso moko ?\n'}]}]
Kiti ya londende ewuti na mbu mpe kosipa na botamboli engumba. Esali 10 minutes mpo na kosipa 3 miles ya engumba. Soki engumba ezali molai ya 42 miles kobanda pembeni ya mbu kino pembeni ya mabele, motuya boni ya minutes esengeli na kiti ya londende mpo ya kosipa engumba mobimba ?	140	[TextBlock(text='140', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKiti ya londende ewuti na mbu mpe kosipa na botamboli engumba. Esali 10 minutes mpo na kosipa 3 miles ya engumba. Soki engumba ezali molai ya 42 miles kobanda pembeni ya mbu kino pembeni ya mabele, motuya boni ya minutes esengeli na kiti ya londende mpo ya kosipa engumba mobimba ?\n'}]}]
Poppy ameki koresoudre puzzle moko ya biteni 1 000. Atiyi moko ya minei ya biteni na plateau, na nsima mama na ye atiyi moko ya misato ya biteni ya kotikala. Motuya boni ya biteni ya puzzle etikali mpo na kotiya ?	500	[TextBlock(text='667', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nPoppy ameki koresoudre puzzle moko ya biteni 1 000. Atiyi moko ya minei ya biteni na plateau, na nsima mama na ye atiyi moko ya misato ya biteni ya kotikala. Motuya boni ya biteni ya puzzle etikali mpo na kotiya ?\n'}]}]
Cody aliaka biscuit mbala misato koleka Amir. Soki Amir alei 5 biscuits, motuya ya biscuit boni bakolia bango nyoso mibale ?	20	[TextBlock(text='13', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nCody aliaka biscuit mbala misato koleka Amir. Soki Amir alei 5 biscuits, motuya ya biscuit boni bakolia bango nyoso mibale ?\n'}]}]
Jean azali na egbokoso 3. Egbokoso moko na moko ezali na molai ya 5 x 6 x 4 pouce. Ba parois ezali na monene ya pouce 1. Volume boni ya kati nyoso ya egbokoso 3 ?	72	[TextBlock(text='360', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJean azali na egbokoso 3. Egbokoso moko na moko ezali na molai ya 5 x 6 x 4 pouce. Ba parois ezali na monene ya pouce 1. Volume boni ya kati nyoso ya egbokoso 3 ?\n'}]}]
Mpokwa nyoso, Frankie atalaka télévision na nsima ya kosala ba devoir na ye. Lundi na mardi eleki, atali na mpokwa nyoso episode moko ya emission alingaka mpo na ngonga moko. Mercredi atali ba épisode mosusu ya emission ya 30 minute. Jeudi asilisi ba devoir na ye liboso mpe atali episode moko ya ngonga moko na mpe emission ya 30 minutes. Vendredi alali noki te mpo na samedi, na yango atali episode mibale ya ngonga moko na moko. Soki atali na nyoso ngonga 7 na television, motuya boni ya 30 minutes atalaki mercredi ?	3	[TextBlock(text='1', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMpokwa nyoso, Frankie atalaka télévision na nsima ya kosala ba devoir na ye. Lundi na mardi eleki, atali na mpokwa nyoso episode moko ya emission alingaka mpo na ngonga moko. Mercredi atali ba épisode mosusu ya emission ya 30 minute. Jeudi asilisi ba devoir na ye liboso mpe atali episode moko ya ngonga moko na mpe emission ya 30 minutes. Vendredi alali noki te mpo na samedi, na yango atali episode mibale ya ngonga moko na moko. Soki atali na nyoso ngonga 7 na television, motuya boni ya 30 minutes atalaki mercredi ?\n'}]}]
Henri alambi cookies mpo na concours ya mboka ya patisserie. Alingi kosala mbala mibale koleka oyo ya mbula eleki. Na nsuka ya kosala mapa, amoni ete asali 15 cookies koleka na oyo alengelaki. Akweyisi 5 biscuits na ntango ya kokomisa yango malili mpe atikali na nyoso 110 biscuits. Motuya boni ya biscuits Henri alambaki na mbula eleki ?	50	[TextBlock(text='100', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nHenri alambi cookies mpo na concours ya mboka ya patisserie. Alingi kosala mbala mibale koleka oyo ya mbula eleki. Na nsuka ya kosala mapa, amoni ete asali 15 cookies koleka na oyo alengelaki. Akweyisi 5 biscuits na ntango ya kokomisa yango malili mpe atikali na nyoso 110 biscuits. Motuya boni ya biscuits Henri alambaki na mbula eleki ?\n'}]}]
Station ya service moko etekaka essence na 3,00 $ na gallon. Kompani ya application epesi 0,20 $ ya kozongisa na gallon soki otondisi na station wana. Soki motu moko asombi 10 gallon ya essence, ntalo ya kosomba ekozala nini, na nsima ya kozongisa ?	28	[TextBlock(text='28', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nStation ya service moko etekaka essence na 3,00 $ na gallon. Kompani ya application epesi 0,20 $ ya kozongisa na gallon soki otondisi na station wana. Soki motu moko asombi 10 gallon ya essence, ntalo ya kosomba ekozala nini, na nsima ya kozongisa ?\n'}]}]
Marcell na Béatrice bandogbani mpo na koyeba kati na bango mibale aliaka mingi ba roulés aux fruits. Etamboli na ndenge bazalaki wana. Na mawa, mpo na libunga, Béatrice akutani na ba roulés mibale ya minene mpe 24 roulés ya milai, kasi Marcell azwi roulés misato ya minene mpe 14 roulés ya milai. Soki bango nyoso balei ba roulés na bango, motuya boni baleyi ba roulés na kati kati ?	45	[TextBlock(text='19', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMarcell na Béatrice bandogbani mpo na koyeba kati na bango mibale aliaka mingi ba roulés aux fruits. Etamboli na ndenge bazalaki wana. Na mawa, mpo na libunga, Béatrice akutani na ba roulés mibale ya minene mpe 24 roulés ya milai, kasi Marcell azwi roulés misato ya minene mpe 14 roulés ya milai. Soki bango nyoso balei ba roulés na bango, motuya boni baleyi ba roulés na kati kati ?\n'}]}]
Lidusu ebimi na masuwa ya Julia na ntango azalaki na lac. Masuwa ebandi kozwa litre mibale ya mai na makolo zomi ya kokima epai ya libongo. Esengeli na ye seconde zomi na motoba mpo ya kotambola ntuku mibale ya makolo. Libongo ezali na 64 seconde, motuya boni masuwa ezwaki mai na ntango Julia akomaki na libongo ?	16	[TextBlock(text='32', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nLidusu ebimi na masuwa ya Julia na ntango azalaki na lac. Masuwa ebandi kozwa litre mibale ya mai na makolo zomi ya kokima epai ya libongo. Esengeli na ye seconde zomi na motoba mpo ya kotambola ntuku mibale ya makolo. Libongo ezali na 64 seconde, motuya boni masuwa ezwaki mai na ntango Julia akomaki na libongo ?\n'}]}]
Ndako ya kelasi ezali na etanda ya mpembe bakaboli kati ya balakisi 4 bakosalela motu na motu na tour na ye. Motu moko na moko kati na bango akopesa mateya 2 na mokolo mpe kosalela etanda ya mpembe na ntango nyoso. Soki etanda basukoli mbala 3 na liteya, mbala boni bakosukola yango na mokolo mobimba ?	24	[TextBlock(text='24', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nNdako ya kelasi ezali na etanda ya mpembe bakaboli kati ya balakisi 4 bakosalela motu na motu na tour na ye. Motu moko na moko kati na bango akopesa mateya 2 na mokolo mpe kosalela etanda ya mpembe na ntango nyoso. Soki etanda basukoli mbala 3 na liteya, mbala boni bakosukola yango na mokolo mobimba ?\n'}]}]
Mikolo nyoso, Ryan alonaka ba fulele 2 na jardin na ye. Koyeba ete fulele 5 ebimi te, motuya boni ya fulele ekozala na suka ya mikolo 15 ?	25	[TextBlock(text='30', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMikolo nyoso, Ryan alonaka ba fulele 2 na jardin na ye. Koyeba ete fulele 5 ebimi te, motuya boni ya fulele ekozala na suka ya mikolo 15 ?\n'}]}]
Téléphone ya Jamal ezali ko stocker mbala 6 ba photo koleka oyo ya Brittany. Telephone ya Brittany ekoki ko stocker na maximum mbala 50 koleka ba ndeke na ba photo esalemi epai ya Jamal, epai wapi tokomona mabata na zoo. Soki telephone ya Jamal ezali na bonene ya 1 800 photo, motuya boni ya mabata tokoki komona na photo oyo azwi ?	6	[TextBlock(text='300', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nTéléphone ya Jamal ezali ko stocker mbala 6 ba photo koleka oyo ya Brittany. Telephone ya Brittany ekoki ko stocker na maximum mbala 50 koleka ba ndeke na ba photo esalemi epai ya Jamal, epai wapi tokomona mabata na zoo. Soki telephone ya Jamal ezali na bonene ya 1 800 photo, motuya boni ya mabata tokoki komona na photo oyo azwi ?\n'}]}]
Na nsima ya mwa ntango asombaki mabaya ya kotonga, Sasha amoni ete ntalo emati na 50 % na kati ya sanza ya nsuka. Azwi mokano ya koteka mabaya oyo etikali. Etikali mabaya zomi ya 2 x 4 x 10, ebimiseli ye ntalo ya 10 $ na moko. Azali lisusu na mabaya mitano ya 4 x 4 x 10 oyo asombi na 16 $ na libaya. Soki akoki koteka yango, matabisi na ye ekozala boni ?	90	[TextBlock(text='50', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nNa nsima ya mwa ntango asombaki mabaya ya kotonga, Sasha amoni ete ntalo emati na 50 % na kati ya sanza ya nsuka. Azwi mokano ya koteka mabaya oyo etikali. Etikali mabaya zomi ya 2 x 4 x 10, ebimiseli ye ntalo ya 10 $ na moko. Azali lisusu na mabaya mitano ya 4 x 4 x 10 oyo asombi na 16 $ na libaya. Soki akoki koteka yango, matabisi na ye ekozala boni ?\n'}]}]
Katy azali kolamba café na kosalela ba lutu ya cafe ya sukali mpe tasse ya mai na ratio ya 7: 13. Sala calcul ya motango ya lutu ya cafe oyo atiyi, na koyeba ete asaleli na nyoso 120 lutu ya cafe ya sukali mpe tasse ya mai.	42	[TextBlock(text='42', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKaty azali kolamba café na kosalela ba lutu ya cafe ya sukali mpe tasse ya mai na ratio ya 7: 13. Sala calcul ya motango ya lutu ya cafe oyo atiyi, na koyeba ete asaleli na nyoso 120 lutu ya cafe ya sukali mpe tasse ya mai.\n'}]}]
Mpo na bana 3 na ye, Jean asombi makolo 2 ya sapato na ntalo ya 60 $ na moko. Motuya boni afuti ?	360	[TextBlock(text='120', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMpo na bana 3 na ye, Jean asombi makolo 2 ya sapato na ntalo ya 60 $ na moko. Motuya boni afuti ?\n'}]}]
Mosali ya douane na libongo ya monene ya dédouanement ya SeaSide ezali na conteneur 2 ya mituka mpo ekota, ezali na mituka mitano na kati mpo na moko na moko. Mokolo elandi, ba conteneur ya sika ekomi mpe motango 30 ya mituka na nyoso ezali na libongo. Sala calcul ya motuya ya conteneur mpo ekota mokolo ya mibale, na kokanisa ete ba conteneur nyoso ezali na mituka 5. 	4	[TextBlock(text='4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMosali ya douane na libongo ya monene ya dédouanement ya SeaSide ezali na conteneur 2 ya mituka mpo ekota, ezali na mituka mitano na kati mpo na moko na moko. Mokolo elandi, ba conteneur ya sika ekomi mpe motango 30 ya mituka na nyoso ezali na libongo. Sala calcul ya motuya ya conteneur mpo ekota mokolo ya mibale, na kokanisa ete ba conteneur nyoso ezali na mituka 5. \n'}]}]
Lifuta mobimba ya Adrien ezalaki 30 % likolo na oyo ya Lylah. Mbula minei nsima, lifuta oyo emataki na 40% likolo makasi na oyo abandaki kozwa na ebandela. Soki lifuta ya Adrien na ya Lylah emati ngonga moko, mpe Adrien azwaki 40 000 $ ezalaki mbula minei, sala calcul ya mbongo nyoso ya lifuta na bango mibale na nsima ya mbula minei.	95200	[TextBlock(text='168000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nLifuta mobimba ya Adrien ezalaki 30 % likolo na oyo ya Lylah. Mbula minei nsima, lifuta oyo emataki na 40% likolo makasi na oyo abandaki kozwa na ebandela. Soki lifuta ya Adrien na ya Lylah emati ngonga moko, mpe Adrien azwaki 40 000 $ ezalaki mbula minei, sala calcul ya mbongo nyoso ya lifuta na bango mibale na nsima ya mbula minei.\n'}]}]
Miguel asaleli ba carton mibale ya papier na poso mpo na koyema. Motuya ya papier boni asalelaka na sanza ?	240	[TextBlock(text='2400', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMiguel asaleli ba carton mibale ya papier na poso mpo na koyema. Motuya ya papier boni asalelaka na sanza ?\n'}]}]
Batunaki na Morissette na Kael mpo na komema mbuma. Morissette amemi 5 pommes mpe malala 8, kasi Kael amemi mbala mibale koleka ba pommes mpe ndambo ya malala na nse ya Morissette. Motuya boni ya mbuma bamemi bango nyoso ?	27	[TextBlock(text='29', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nBatunaki na Morissette na Kael mpo na komema mbuma. Morissette amemi 5 pommes mpe malala 8, kasi Kael amemi mbala mibale koleka ba pommes mpe ndambo ya malala na nse ya Morissette. Motuya boni ya mbuma bamemi bango nyoso ?\n'}]}]
